Iteration_1_FACT 0
Iteration_30_UPDATE 119
Iteration_31_FACT 120
Iteration_31_BCAST 121
Iteration_31_SWAP 122
Iteration_31_UPDATE 123
Iteration_32_FACT 124
Iteration_32_BCAST 125
Iteration_32_SWAP 126
Iteration_32_UPDATE 127
Iteration_33_FACT 128
Iteration_33_BCAST 129
Iteration_33_SWAP 130
Iteration_33_UPDATE 131
Iteration_34_FACT 132
Iteration_34_BCAST 133
Iteration_34_SWAP 134
Iteration_34_UPDATE 135
Iteration_35_FACT 136
Iteration_35_BCAST 137
Iteration_35_SWAP 138
Iteration_35_UPDATE 139
Iteration_36_FACT 140
Iteration_36_BCAST 141
Iteration_36_SWAP 142
Iteration_36_UPDATE 143
Iteration_37_FACT 144
Iteration_37_BCAST 145
Iteration_37_SWAP 146
Iteration_37_UPDATE 147
Iteration_38_FACT 148
Iteration_38_BCAST 149
Iteration_38_SWAP 150
Iteration_38_UPDATE 151
Iteration_39_FACT 152
Iteration_39_BCAST 153
Iteration_39_SWAP 154
Iteration_39_UPDATE 155
Iteration_40_FACT 156
Iteration_40_BCAST 157
Iteration_40_SWAP 158
Iteration_40_UPDATE 159
Iteration_41_FACT 160
Iteration_41_BCAST 161
Iteration_41_SWAP 162
Iteration_41_UPDATE 163
Iteration_42_FACT 164
Iteration_42_BCAST 165
Iteration_42_SWAP 166
Iteration_42_UPDATE 167
Iteration_43_FACT 168
Iteration_43_BCAST 169
Iteration_43_SWAP 170
Iteration_43_UPDATE 171
Iteration_44_FACT 172
Iteration_44_BCAST 173
Iteration_44_SWAP 174
Iteration_44_UPDATE 175
Iteration_45_FACT 176
Iteration_45_BCAST 177
Iteration_45_SWAP 178
Iteration_45_UPDATE 179
Iteration_46_FACT 180
Iteration_46_BCAST 181
Iteration_46_SWAP 182
Iteration_46_UPDATE 183
Iteration_47_FACT 184
Iteration_47_BCAST 185
Iteration_47_SWAP 186
Iteration_47_UPDATE 187
Iteration_48_FACT 188
Iteration_48_BCAST 189
Iteration_48_SWAP 190
Iteration_48_UPDATE 191
Iteration_49_FACT 192
Iteration_49_BCAST 193
Iteration_49_SWAP 194
Iteration_49_UPDATE 195
Iteration_50_FACT 196
Iteration_50_BCAST 197
Iteration_50_SWAP 198
Iteration_50_UPDATE 199
Iteration_51_FACT 200
Iteration_51_BCAST 201
Iteration_51_SWAP 202
Iteration_51_UPDATE 203
Iteration_52_FACT 204
Iteration_52_BCAST 205
Iteration_52_SWAP 206
Iteration_52_UPDATE 207
Iteration_53_FACT 208
Iteration_53_BCAST 209
Iteration_53_SWAP 210
Iteration_53_UPDATE 211
Iteration_54_FACT 212
Iteration_54_BCAST 213
Iteration_54_SWAP 214
Iteration_54_UPDATE 215
Iteration_55_FACT 216
Iteration_55_BCAST 217
Iteration_55_SWAP 218
Iteration_55_UPDATE 219
Iteration_56_FACT 220
Iteration_56_BCAST 221
Iteration_56_SWAP 222
Iteration_56_UPDATE 223
Iteration_57_FACT 224
Iteration_57_BCAST 225
Iteration_57_SWAP 226
Iteration_57_UPDATE 227
Iteration_58_FACT 228
Iteration_58_BCAST 229
Iteration_58_SWAP 230
Iteration_58_UPDATE 231
Iteration_59_FACT 232
Iteration_59_BCAST 233
Iteration_59_SWAP 234
Iteration_59_UPDATE 235
Iteration_60_FACT 236
Iteration_60_BCAST 237
Iteration_60_SWAP 238
Iteration_60_UPDATE 239
Iteration_61_FACT 240
Iteration_61_BCAST 241
Iteration_61_SWAP 242
Iteration_61_UPDATE 243
Iteration_62_FACT 244
Iteration_62_BCAST 245
Iteration_62_SWAP 246
Iteration_62_UPDATE 247
Iteration_63_FACT 248
Iteration_63_BCAST 249
Iteration_63_SWAP 250
Iteration_63_UPDATE 251
Iteration_64_FACT 252
Iteration_64_BCAST 253
Iteration_64_SWAP 254
Iteration_64_UPDATE 255
Iteration_65_FACT 256
Iteration_65_BCAST 257
Iteration_65_SWAP 258
Iteration_65_UPDATE 259
Iteration_66_FACT 260
Iteration_66_BCAST 261
Iteration_66_SWAP 262
Iteration_66_UPDATE 263
Iteration_67_FACT 264
Iteration_67_BCAST 265
Iteration_67_SWAP 266
Iteration_67_UPDATE 267
Iteration_68_FACT 268
Iteration_68_BCAST 269
Iteration_68_SWAP 270
Iteration_68_UPDATE 271
Iteration_69_FACT 272
Iteration_69_BCAST 273
Iteration_69_SWAP 274
Iteration_69_UPDATE 275
Iteration_70_FACT 276
Iteration_70_BCAST 277
Iteration_70_SWAP 278
Iteration_70_UPDATE 279
Iteration_71_FACT 280
Iteration_71_BCAST 281
Iteration_71_SWAP 282
Iteration_71_UPDATE 283
Iteration_72_FACT 284
Iteration_72_BCAST 285
Iteration_72_SWAP 286
Iteration_72_UPDATE 287
Iteration_73_FACT 288
Iteration_73_BCAST 289
Iteration_73_SWAP 290
Iteration_73_UPDATE 291
Iteration_74_FACT 292
Iteration_74_BCAST 293
Iteration_74_SWAP 294
Iteration_74_UPDATE 295
Iteration_75_FACT 296
Iteration_75_BCAST 297
Iteration_75_SWAP 298
Iteration_75_UPDATE 299
Iteration_76_FACT 300
Iteration_76_BCAST 301
Iteration_76_SWAP 302
Iteration_76_UPDATE 303
Iteration_77_FACT 304
Iteration_77_BCAST 305
Iteration_77_SWAP 306
Iteration_77_UPDATE 307
Iteration_78_FACT 308
Iteration_78_BCAST 309
Iteration_78_SWAP 310
Iteration_78_UPDATE 311
Iteration_79_FACT 312
Iteration_79_BCAST 313
Iteration_79_SWAP 314
Iteration_79_UPDATE 315
Iteration_80_FACT 316
Iteration_80_BCAST 317
Iteration_80_SWAP 318
Iteration_80_UPDATE 319
Iteration_81_FACT 320
Iteration_81_BCAST 321
Iteration_81_SWAP 322
Iteration_81_UPDATE 323
Iteration_82_FACT 324
Iteration_82_BCAST 325
Iteration_82_SWAP 326
Iteration_82_UPDATE 327
Iteration_83_FACT 328
Iteration_83_BCAST 329
Iteration_83_SWAP 330
Iteration_83_UPDATE 331
Iteration_84_FACT 332
Iteration_84_BCAST 333
Iteration_84_SWAP 334
Iteration_84_UPDATE 335
Iteration_85_FACT 336
Iteration_85_BCAST 337
Iteration_85_SWAP 338
Iteration_85_UPDATE 339
Iteration_86_FACT 340
Iteration_86_BCAST 341
Iteration_86_SWAP 342
Iteration_86_UPDATE 343
Iteration_87_FACT 344
Iteration_87_BCAST 345
Iteration_87_SWAP 346
Iteration_87_UPDATE 347
Iteration_88_FACT 348
Iteration_88_BCAST 349
Iteration_88_SWAP 350
Iteration_88_UPDATE 351
Iteration_89_FACT 352
Iteration_89_BCAST 353
Iteration_89_SWAP 354
Iteration_89_UPDATE 355
Iteration_90_FACT 356
Iteration_90_BCAST 357
Iteration_90_SWAP 358
Iteration_90_UPDATE 359
Iteration_91_FACT 360
Iteration_91_BCAST 361
Iteration_91_SWAP 362
Iteration_91_UPDATE 363
Iteration_92_FACT 364
Iteration_92_BCAST 365
Iteration_92_SWAP 366
Iteration_92_UPDATE 367
Iteration_93_FACT 368
Iteration_93_BCAST 369
Iteration_93_SWAP 370
Iteration_93_UPDATE 371
Iteration_94_FACT 372
Iteration_94_BCAST 373
Iteration_94_SWAP 374
Iteration_94_UPDATE 375
Iteration_95_FACT 376
Iteration_95_BCAST 377
Iteration_95_SWAP 378
Iteration_95_UPDATE 379
Iteration_96_FACT 380
Iteration_96_BCAST 381
Iteration_96_SWAP 382
Iteration_96_UPDATE 383
Iteration_97_FACT 384
Iteration_97_BCAST 385
Iteration_97_SWAP 386
Iteration_97_UPDATE 387
Iteration_98_FACT 388
Iteration_98_BCAST 389
Iteration_98_SWAP 390
Iteration_98_UPDATE 391
Iteration_99_FACT 392
Iteration_99_BCAST 393
Iteration_99_SWAP 394
Iteration_99_UPDATE 395
Iteration_100_FACT 396
Iteration_100_BCAST 397
Iteration_100_SWAP 398
Iteration_100_UPDATE 399
Iteration_101_FACT 400
Iteration_101_BCAST 401
Iteration_101_SWAP 402
Iteration_101_UPDATE 403
Iteration_102_FACT 404
Iteration_102_BCAST 405
Iteration_102_SWAP 406
Iteration_102_UPDATE 407
Iteration_103_FACT 408
Iteration_103_BCAST 409
Iteration_103_SWAP 410
Iteration_103_UPDATE 411
Iteration_104_FACT 412
Iteration_104_BCAST 413
Iteration_104_SWAP 414
Iteration_104_UPDATE 415
Iteration_105_FACT 416
Iteration_105_BCAST 417
Iteration_105_SWAP 418
Iteration_105_UPDATE 419
Iteration_106_FACT 420
Iteration_106_BCAST 421
Iteration_106_SWAP 422
Iteration_106_UPDATE 423
Iteration_107_FACT 424
Iteration_107_BCAST 425
Iteration_107_SWAP 426
Iteration_107_UPDATE 427
Iteration_108_FACT 428
Iteration_108_BCAST 429
Iteration_108_SWAP 430
Iteration_108_UPDATE 431
Iteration_109_FACT 432
Iteration_109_BCAST 433
Iteration_109_SWAP 434
Iteration_109_UPDATE 435
Iteration_110_FACT 436
Iteration_110_BCAST 437
Iteration_110_SWAP 438
Iteration_110_UPDATE 439
Iteration_111_FACT 440
Iteration_111_BCAST 441
Iteration_111_SWAP 442
Iteration_111_UPDATE 443
Iteration_112_FACT 444
Iteration_112_BCAST 445
Iteration_112_SWAP 446
Iteration_112_UPDATE 447
Iteration_113_FACT 448
Iteration_113_BCAST 449
Iteration_113_SWAP 450
Iteration_113_UPDATE 451
Iteration_114_FACT 452
Iteration_114_BCAST 453
Iteration_114_SWAP 454
Iteration_114_UPDATE 455
Iteration_115_FACT 456
Iteration_115_BCAST 457
Iteration_115_SWAP 458
Iteration_115_UPDATE 459
Iteration_116_FACT 460
Iteration_116_BCAST 461
Iteration_116_SWAP 462
Iteration_116_UPDATE 463
Iteration_117_FACT 464
Iteration_117_BCAST 465
Iteration_117_SWAP 466
Iteration_117_UPDATE 467
Iteration_118_FACT 468
Iteration_118_BCAST 469
Iteration_118_SWAP 470
Iteration_118_UPDATE 471
Iteration_119_FACT 472
Iteration_119_BCAST 473
Iteration_119_SWAP 474
Iteration_119_UPDATE 475
Iteration_120_FACT 476
Iteration_120_BCAST 477
Iteration_120_SWAP 478
Iteration_120_UPDATE 479
Iteration_121_FACT 480
Iteration_121_BCAST 481
Iteration_121_SWAP 482
Iteration_121_UPDATE 483
Iteration_122_FACT 484
Iteration_122_BCAST 485
Iteration_122_SWAP 486
Iteration_122_UPDATE 487
Iteration_123_FACT 488
Iteration_123_BCAST 489
Iteration_123_SWAP 490
Iteration_123_UPDATE 491
Iteration_124_FACT 492
Iteration_124_BCAST 493
Iteration_124_SWAP 494
Iteration_124_UPDATE 495
Iteration_125_FACT 496
Iteration_125_BCAST 497
Iteration_125_SWAP 498
Iteration_125_UPDATE 499
Iteration_126_FACT 500
Iteration_126_BCAST 501
Iteration_126_SWAP 502
Iteration_126_UPDATE 503
Iteration_127_FACT 504
Iteration_127_BCAST 505
Iteration_127_SWAP 506
Iteration_127_UPDATE 507
Iteration_128_FACT 508
Iteration_128_BCAST 509
Iteration_128_SWAP 510
Iteration_128_UPDATE 511
Iteration_129_FACT 512
Iteration_129_BCAST 513
Iteration_129_SWAP 514
Iteration_129_UPDATE 515
Iteration_130_FACT 516
Iteration_130_BCAST 517
Iteration_130_SWAP 518
Iteration_130_UPDATE 519
Iteration_131_FACT 520
Iteration_131_BCAST 521
Iteration_131_SWAP 522
Iteration_131_UPDATE 523
Iteration_132_FACT 524
Iteration_132_BCAST 525
Iteration_132_SWAP 526
Iteration_132_UPDATE 527
Iteration_133_FACT 528
Iteration_133_BCAST 529
Iteration_133_SWAP 530
Iteration_133_UPDATE 531
Iteration_134_FACT 532
Iteration_134_BCAST 533
Iteration_134_SWAP 534
Iteration_134_UPDATE 535
Iteration_135_FACT 536
Iteration_135_BCAST 537
Iteration_135_SWAP 538
Iteration_135_UPDATE 539
Iteration_136_FACT 540
Iteration_136_BCAST 541
Iteration_136_SWAP 542
Iteration_136_UPDATE 543
Iteration_137_FACT 544
Iteration_137_BCAST 545
Iteration_137_SWAP 546
Iteration_137_UPDATE 547
Iteration_138_FACT 548
Iteration_138_BCAST 549
Iteration_138_SWAP 550
Iteration_138_UPDATE 551
Iteration_139_FACT 552
Iteration_139_BCAST 553
Iteration_139_SWAP 554
Iteration_139_UPDATE 555
Iteration_140_FACT 556
Iteration_140_BCAST 557
Iteration_140_SWAP 558
Iteration_140_UPDATE 559
Iteration_141_FACT 560
Iteration_141_BCAST 561
Iteration_141_SWAP 562
Iteration_141_UPDATE 563
Iteration_142_FACT 564
Iteration_142_BCAST 565
Iteration_142_SWAP 566
Iteration_142_UPDATE 567
Iteration_143_FACT 568
Iteration_143_BCAST 569
Iteration_143_SWAP 570
Iteration_143_UPDATE 571
Iteration_144_FACT 572
Iteration_144_BCAST 573
Iteration_144_SWAP 574
Iteration_144_UPDATE 575
Iteration_145_FACT 576
Iteration_145_BCAST 577
Iteration_145_SWAP 578
Iteration_145_UPDATE 579
Iteration_146_FACT 580
Iteration_146_BCAST 581
Iteration_146_SWAP 582
Iteration_146_UPDATE 583
Iteration_147_FACT 584
Iteration_147_BCAST 585
Iteration_147_SWAP 586
Iteration_147_UPDATE 587
Iteration_148_FACT 588
Iteration_148_BCAST 589
Iteration_148_SWAP 590
Iteration_148_UPDATE 591
Iteration_149_FACT 592
Iteration_149_BCAST 593
Iteration_149_SWAP 594
Iteration_149_UPDATE 595
Iteration_150_FACT 596
Iteration_150_BCAST 597
Iteration_150_SWAP 598
Iteration_150_UPDATE 599
Iteration_151_FACT 600
Iteration_151_BCAST 601
Iteration_151_SWAP 602
Iteration_151_UPDATE 603
Iteration_152_FACT 604
Iteration_152_BCAST 605
Iteration_152_SWAP 606
Iteration_152_UPDATE 607
Iteration_153_FACT 608
Iteration_153_BCAST 609
Iteration_153_SWAP 610
Iteration_153_UPDATE 611
Iteration_154_FACT 612
Iteration_154_BCAST 613
Iteration_154_SWAP 614
Iteration_154_UPDATE 615
Iteration_155_FACT 616
Iteration_155_BCAST 617
Iteration_155_SWAP 618
Iteration_155_UPDATE 619
Iteration_156_FACT 620
Iteration_156_BCAST 621
Iteration_156_SWAP 622
Iteration_156_UPDATE 623
Iteration_157_FACT 624
Iteration_157_BCAST 625
Iteration_157_SWAP 626
Iteration_157_UPDATE 627
Iteration_158_FACT 628
Iteration_158_BCAST 629
Iteration_158_SWAP 630
Iteration_158_UPDATE 631
Iteration_159_FACT 632
Iteration_159_BCAST 633
Iteration_159_SWAP 634
Iteration_159_UPDATE 635
Iteration_160_FACT 636
Iteration_160_BCAST 637
Iteration_160_SWAP 638
Iteration_160_UPDATE 639
Iteration_161_FACT 640
Iteration_161_BCAST 641
Iteration_161_SWAP 642
Iteration_161_UPDATE 643
Iteration_162_FACT 644
Iteration_162_BCAST 645
Iteration_162_SWAP 646
Iteration_162_UPDATE 647
Iteration_163_FACT 648
Iteration_163_BCAST 649
Iteration_163_SWAP 650
Iteration_163_UPDATE 651
Iteration_164_FACT 652
Iteration_164_BCAST 653
Iteration_164_SWAP 654
Iteration_164_UPDATE 655
Iteration_165_FACT 656
Iteration_165_BCAST 657
Iteration_165_SWAP 658
Iteration_165_UPDATE 659
Iteration_166_FACT 660
Iteration_166_BCAST 661
Iteration_166_SWAP 662
Iteration_166_UPDATE 663
Iteration_167_FACT 664
Iteration_167_BCAST 665
Iteration_167_SWAP 666
Iteration_167_UPDATE 667
Iteration_168_FACT 668
Iteration_168_BCAST 669
Iteration_168_SWAP 670
Iteration_168_UPDATE 671
Iteration_169_FACT 672
Iteration_169_BCAST 673
Iteration_169_SWAP 674
Iteration_169_UPDATE 675
Iteration_170_FACT 676
Iteration_170_BCAST 677
Iteration_170_SWAP 678
Iteration_170_UPDATE 679
Iteration_171_FACT 680
Iteration_171_BCAST 681
Iteration_171_SWAP 682
Iteration_171_UPDATE 683
Iteration_172_FACT 684
Iteration_172_BCAST 685
Iteration_172_SWAP 686
Iteration_172_UPDATE 687
Iteration_173_FACT 688
Iteration_173_BCAST 689
Iteration_173_SWAP 690
Iteration_173_UPDATE 691
Iteration_174_FACT 692
Iteration_174_BCAST 693
Iteration_174_SWAP 694
Iteration_174_UPDATE 695
Iteration_175_FACT 696
Iteration_175_BCAST 697
Iteration_175_SWAP 698
Iteration_175_UPDATE 699
Iteration_176_FACT 700
Iteration_176_BCAST 701
Iteration_176_SWAP 702
Iteration_176_UPDATE 703
Iteration_177_FACT 704
Iteration_177_BCAST 705
Iteration_177_SWAP 706
Iteration_177_UPDATE 707
Iteration_178_FACT 708
Iteration_178_BCAST 709
Iteration_178_SWAP 710
Iteration_178_UPDATE 711
Iteration_179_FACT 712
Iteration_179_BCAST 713
Iteration_179_SWAP 714
Iteration_179_UPDATE 715
Iteration_180_FACT 716
Iteration_180_BCAST 717
Iteration_180_SWAP 718
Iteration_180_UPDATE 719
Iteration_181_FACT 720
Iteration_181_BCAST 721
Iteration_181_SWAP 722
Iteration_181_UPDATE 723
Iteration_182_FACT 724
Iteration_182_BCAST 725
Iteration_182_SWAP 726
Iteration_182_UPDATE 727
Iteration_183_FACT 728
Iteration_183_BCAST 729
Iteration_183_SWAP 730
Iteration_183_UPDATE 731
Iteration_184_FACT 732
Iteration_184_BCAST 733
Iteration_184_SWAP 734
Iteration_184_UPDATE 735
Iteration_185_FACT 736
Iteration_185_BCAST 737
Iteration_185_SWAP 738
Iteration_185_UPDATE 739
Iteration_186_FACT 740
Iteration_186_BCAST 741
Iteration_186_SWAP 742
Iteration_186_UPDATE 743
Iteration_187_FACT 744
Iteration_187_BCAST 745
Iteration_187_SWAP 746
Iteration_187_UPDATE 747
Iteration_188_FACT 748
Iteration_188_BCAST 749
Iteration_188_SWAP 750
Iteration_188_UPDATE 751
Iteration_189_FACT 752
Iteration_189_BCAST 753
Iteration_189_SWAP 754
Iteration_189_UPDATE 755
Iteration_190_FACT 756
Iteration_190_BCAST 757
Iteration_190_SWAP 758
Iteration_190_UPDATE 759
Iteration_191_FACT 760
Iteration_191_BCAST 761
Iteration_191_SWAP 762
Iteration_191_UPDATE 763
Iteration_192_FACT 764
Iteration_192_BCAST 765
Iteration_192_SWAP 766
Iteration_192_UPDATE 767
Iteration_193_FACT 768
Iteration_193_BCAST 769
Iteration_193_SWAP 770
Iteration_193_UPDATE 771
Iteration_194_FACT 772
Iteration_194_BCAST 773
Iteration_194_SWAP 774
Iteration_194_UPDATE 775
Iteration_195_FACT 776
Iteration_195_BCAST 777
Iteration_195_SWAP 778
Iteration_195_UPDATE 779
Iteration_196_FACT 780
Iteration_196_BCAST 781
Iteration_196_SWAP 782
Iteration_196_UPDATE 783
Iteration_197_FACT 784
Iteration_197_BCAST 785
Iteration_197_SWAP 786
Iteration_197_UPDATE 787
Iteration_198_FACT 788
Iteration_198_BCAST 789
Iteration_198_SWAP 790
Iteration_198_UPDATE 791
Iteration_199_FACT 792
Iteration_199_BCAST 793
Iteration_199_SWAP 794
Iteration_199_UPDATE 795
Iteration_200_FACT 796
Iteration_200_BCAST 797
Iteration_200_SWAP 798
Iteration_200_UPDATE 799
Iteration_201_FACT 800
Iteration_201_BCAST 801
Iteration_201_SWAP 802
Iteration_201_UPDATE 803
Iteration_202_FACT 804
Iteration_202_BCAST 805
Iteration_202_SWAP 806
Iteration_202_UPDATE 807
Iteration_203_FACT 808
Iteration_203_BCAST 809
Iteration_203_SWAP 810
Iteration_203_UPDATE 811
Iteration_204_FACT 812
Iteration_204_BCAST 813
Iteration_204_SWAP 814
Iteration_204_UPDATE 815
Iteration_205_FACT 816
Iteration_205_BCAST 817
Iteration_205_SWAP 818
Iteration_205_UPDATE 819
Iteration_206_FACT 820
Iteration_206_BCAST 821
Iteration_206_SWAP 822
Iteration_206_UPDATE 823
Iteration_207_FACT 824
Iteration_207_BCAST 825
Iteration_207_SWAP 826
Iteration_207_UPDATE 827
Iteration_208_FACT 828
Iteration_208_BCAST 829
Iteration_208_SWAP 830
Iteration_208_UPDATE 831
Iteration_209_FACT 832
Iteration_209_BCAST 833
Iteration_209_SWAP 834
Iteration_209_UPDATE 835
Iteration_210_FACT 836
Iteration_210_BCAST 837
Iteration_210_SWAP 838
Iteration_210_UPDATE 839
Iteration_211_FACT 840
Iteration_211_BCAST 841
Iteration_211_SWAP 842
Iteration_211_UPDATE 843
Iteration_212_FACT 844
Iteration_212_BCAST 845
Iteration_212_SWAP 846
Iteration_212_UPDATE 847
Iteration_213_FACT 848
Iteration_213_BCAST 849
Iteration_213_SWAP 850
Iteration_213_UPDATE 851
Iteration_214_FACT 852
Iteration_214_BCAST 853
Iteration_214_SWAP 854
Iteration_214_UPDATE 855
Iteration_215_FACT 856
Iteration_215_BCAST 857
Iteration_215_SWAP 858
Iteration_215_UPDATE 859
Iteration_216_FACT 860
Iteration_216_BCAST 861
Iteration_216_SWAP 862
Iteration_216_UPDATE 863
Iteration_217_FACT 864
Iteration_217_BCAST 865
Iteration_217_SWAP 866
Iteration_217_UPDATE 867
Iteration_218_FACT 868
Iteration_218_BCAST 869
Iteration_218_SWAP 870
Iteration_218_UPDATE 871
Iteration_219_FACT 872
Iteration_219_BCAST 873
Iteration_219_SWAP 874
Iteration_219_UPDATE 875
Iteration_220_FACT 876
Iteration_220_BCAST 877
Iteration_220_SWAP 878
Iteration_220_UPDATE 879
Iteration_221_FACT 880
Iteration_221_BCAST 881
Iteration_221_SWAP 882
Iteration_221_UPDATE 883
Iteration_222_FACT 884
Iteration_222_BCAST 885
Iteration_222_SWAP 886
Iteration_222_UPDATE 887
Iteration_223_FACT 888
Iteration_223_BCAST 889
Iteration_223_SWAP 890
Iteration_223_UPDATE 891
Iteration_224_FACT 892
Iteration_224_BCAST 893
Iteration_224_SWAP 894
Iteration_224_UPDATE 895
Iteration_225_FACT 896
Iteration_225_BCAST 897
Iteration_225_SWAP 898
Iteration_225_UPDATE 899
Iteration_226_FACT 900
Iteration_226_BCAST 901
Iteration_226_SWAP 902
Iteration_226_UPDATE 903
Iteration_227_FACT 904
Iteration_227_BCAST 905
Iteration_227_SWAP 906
Iteration_227_UPDATE 907
Iteration_228_FACT 908
Iteration_228_BCAST 909
Iteration_228_SWAP 910
Iteration_228_UPDATE 911
Iteration_229_FACT 912
Iteration_229_BCAST 913
Iteration_229_SWAP 914
Iteration_229_UPDATE 915
Iteration_230_FACT 916
Iteration_230_BCAST 917
Iteration_230_SWAP 918
Iteration_230_UPDATE 919
Iteration_231_FACT 920
Iteration_231_BCAST 921
Iteration_231_SWAP 922
Iteration_231_UPDATE 923
Iteration_232_FACT 924
Iteration_232_BCAST 925
Iteration_232_SWAP 926
Iteration_232_UPDATE 927
Iteration_233_FACT 928
Iteration_233_BCAST 929
Iteration_233_SWAP 930
Iteration_233_UPDATE 931
Iteration_234_FACT 932
Iteration_234_BCAST 933
Iteration_234_SWAP 934
Iteration_234_UPDATE 935
Iteration_235_FACT 936
Iteration_235_BCAST 937
Iteration_235_SWAP 938
Iteration_235_UPDATE 939
Iteration_236_FACT 940
Iteration_236_BCAST 941
Iteration_236_SWAP 942
Iteration_236_UPDATE 943
Iteration_237_FACT 944
Iteration_237_BCAST 945
Iteration_237_SWAP 946
Iteration_237_UPDATE 947
Iteration_238_FACT 948
Iteration_238_BCAST 949
Iteration_238_SWAP 950
Iteration_238_UPDATE 951
Iteration_239_FACT 952
Iteration_239_BCAST 953
Iteration_239_SWAP 954
Iteration_239_UPDATE 955
Iteration_240_FACT 956
Iteration_240_BCAST 957
Iteration_240_SWAP 958
Iteration_240_UPDATE 959
Iteration_241_FACT 960
Iteration_241_BCAST 961
Iteration_241_SWAP 962
Iteration_241_UPDATE 963
Iteration_242_FACT 964
Iteration_242_BCAST 965
Iteration_242_SWAP 966
Iteration_242_UPDATE 967
Iteration_243_FACT 968
Iteration_243_BCAST 969
Iteration_243_SWAP 970
Iteration_243_UPDATE 971
Iteration_244_FACT 972
Iteration_244_BCAST 973
Iteration_244_SWAP 974
Iteration_244_UPDATE 975
Iteration_245_FACT 976
Iteration_245_BCAST 977
Iteration_245_SWAP 978
Iteration_245_UPDATE 979
Iteration_246_FACT 980
Iteration_246_BCAST 981
Iteration_246_SWAP 982
Iteration_246_UPDATE 983
Iteration_247_FACT 984
Iteration_247_BCAST 985
Iteration_247_SWAP 986
Iteration_247_UPDATE 987
Iteration_248_FACT 988
Iteration_248_BCAST 989
Iteration_248_SWAP 990
Iteration_248_UPDATE 991
Iteration_249_FACT 992
Iteration_249_BCAST 993
Iteration_249_SWAP 994
Iteration_249_UPDATE 995
Iteration_250_FACT 996
Iteration_250_BCAST 997
Iteration_250_SWAP 998
